"category","month","year","date","count"
"Festivals","Dec",2018,Dec 2018,3
"Festivals",NA,NA,NA,1680
"Film","Jan",2013,Jan 2013,4
"Film","Jan",2014,Jan 2014,1
"Film","Jan",2015,Jan 2015,2
"Film","Jan",2016,Jan 2016,5
"Film","Jan",2017,Jan 2017,1
"Film","Jan",2018,Jan 2018,1
"Film","Feb",2013,Feb 2013,8
"Film","Feb",2014,Feb 2014,16
"Film","Feb",2015,Feb 2015,3
"Film","Feb",2016,Feb 2016,4
"Film","Feb",2017,Feb 2017,1
"Film","Feb",2018,Feb 2018,4
"Film","Mar",2013,Mar 2013,8
"Film","Mar",2014,Mar 2014,4
"Film","Mar",2015,Mar 2015,37
"Film","Mar",2016,Mar 2016,6
"Film","Mar",2017,Mar 2017,3
"Film","Mar",2018,Mar 2018,1
"Film","Apr",2013,Apr 2013,7
"Film","Apr",2014,Apr 2014,2
"Film","Apr",2015,Apr 2015,4
"Film","Apr",2016,Apr 2016,2
"Film","Apr",2017,Apr 2017,4
"Film","Apr",2018,Apr 2018,1
"Film","May",2013,May 2013,3
"Film","May",2014,May 2014,5
"Film","May",2015,May 2015,4
"Film","May",2016,May 2016,67
"Film","May",2017,May 2017,36
"Film","May",2018,May 2018,50
"Film","Jun",2013,Jun 2013,19
"Film","Jun",2014,Jun 2014,20
"Film","Jun",2015,Jun 2015,41
"Film","Jun",2016,Jun 2016,112
"Film","Jun",2017,Jun 2017,90
"Film","Jun",2018,Jun 2018,132
"Film","Jul",2013,Jul 2013,83
"Film","Jul",2014,Jul 2014,74
"Film","Jul",2015,Jul 2015,95
"Film","Jul",2016,Jul 2016,176
"Film","Jul",2017,Jul 2017,181
"Film","Jul",2018,Jul 2018,197
"Film","Aug",2013,Aug 2013,85
"Film","Aug",2014,Aug 2014,93
"Film","Aug",2015,Aug 2015,135
"Film","Aug",2016,Aug 2016,205
"Film","Aug",2017,Aug 2017,211
"Film","Aug",2018,Aug 2018,231
"Film","Sep",2013,Sep 2013,6
"Film","Sep",2014,Sep 2014,20
"Film","Sep",2015,Sep 2015,61
"Film","Sep",2016,Sep 2016,71
"Film","Sep",2017,Sep 2017,105
"Film","Sep",2018,Sep 2018,86
"Film","Oct",2013,Oct 2013,5
"Film","Oct",2014,Oct 2014,7
"Film","Oct",2015,Oct 2015,36
"Film","Oct",2016,Oct 2016,48
"Film","Oct",2017,Oct 2017,52
"Film","Oct",2018,Oct 2018,48
"Film","Nov",2013,Nov 2013,4
"Film","Nov",2014,Nov 2014,1
"Film","Nov",2015,Nov 2015,6
"Film","Nov",2016,Nov 2016,3
"Film","Nov",2017,Nov 2017,2
"Film","Nov",2018,Nov 2018,7
"Film","Dec",2013,Dec 2013,8
"Film","Dec",2014,Dec 2014,1
"Film","Dec",2015,Dec 2015,6
"Film","Dec",2016,Dec 2016,5
"Film","Dec",2017,Dec 2017,1
"Film","Dec",2018,Dec 2018,3
"Film",NA,NA,NA,340
"Fireworks","Jun",2015,Jun 2015,10
"Fireworks","Jun",2016,Jun 2016,11
"Fireworks","Jun",2017,Jun 2017,9
"Fireworks","Jun",2018,Jun 2018,10
"Fireworks","Jul",2015,Jul 2015,10
"Fireworks","Jul",2016,Jul 2016,8
"Fireworks","Jul",2017,Jul 2017,4
"Fireworks","Jul",2018,Jul 2018,5
"Fireworks","Aug",2015,Aug 2015,3
"Fireworks","Aug",2016,Aug 2016,4
"Fireworks","Aug",2017,Aug 2017,4
"Fireworks","Aug",2018,Aug 2018,5
"Fireworks","Sep",2016,Sep 2016,1
"Fireworks","Sep",2017,Sep 2017,1
"Fireworks","Dec",2016,Dec 2016,2
"Fireworks","Dec",2017,Dec 2017,3
"Fireworks",NA,NA,NA,3
"Fishing","Jan",2017,Jan 2017,1
"Fishing","Apr",2013,Apr 2013,12
"Fishing","Apr",2014,Apr 2014,6
"Fishing","Apr",2015,Apr 2015,6
"Fishing","Apr",2016,Apr 2016,4
"Fishing","Apr",2017,Apr 2017,7
"Fishing","Apr",2018,Apr 2018,3
"Fishing","May",2013,May 2013,23
"Fishing","May",2014,May 2014,10
"Fishing","May",2015,May 2015,10
"Fishing","May",2016,May 2016,5
"Fishing","May",2017,May 2017,11
"Fishing","May",2018,May 2018,3
"Fishing","Jun",2013,Jun 2013,30
"Fishing","Jun",2014,Jun 2014,11
"Fishing","Jun",2015,Jun 2015,12
"Fishing","Jun",2016,Jun 2016,9
"Fishing","Jun",2017,Jun 2017,19
"Fishing","Jun",2018,Jun 2018,7
"Fishing","Jul",2013,Jul 2013,39
"Fishing","Jul",2014,Jul 2014,4
"Fishing","Jul",2015,Jul 2015,28
"Fishing","Jul",2016,Jul 2016,5
"Fishing","Jul",2017,Jul 2017,7
"Fishing","Jul",2018,Jul 2018,6
"Fishing","Aug",2013,Aug 2013,38
"Fishing","Aug",2014,Aug 2014,42
"Fishing","Aug",2015,Aug 2015,4
"Fishing","Aug",2016,Aug 2016,3
"Fishing","Aug",2017,Aug 2017,4
"Fishing","Aug",2018,Aug 2018,20
"Fishing","Sep",2013,Sep 2013,25
"Fishing","Sep",2014,Sep 2014,4
"Fishing","Sep",2015,Sep 2015,6
"Fishing","Sep",2016,Sep 2016,6
"Fishing","Sep",2017,Sep 2017,2
"Fishing","Sep",2018,Sep 2018,13
"Fishing","Oct",2013,Oct 2013,6
"Fishing","Oct",2014,Oct 2014,2
"Fishing","Oct",2015,Oct 2015,2
"Fishing","Oct",2017,Oct 2017,1
"Fishing","Oct",2018,Oct 2018,1
"Fishing",NA,NA,NA,15
"Fitness","Jan",2013,Jan 2013,25
"Fitness","Jan",2014,Jan 2014,46
"Fitness","Jan",2015,Jan 2015,122
"Fitness","Jan",2016,Jan 2016,63
"Fitness","Jan",2017,Jan 2017,90
"Fitness","Jan",2018,Jan 2018,76
"Fitness","Jan",2019,Jan 2019,77
"Fitness","Feb",2013,Feb 2013,60
"Fitness","Feb",2014,Feb 2014,176
"Fitness","Feb",2015,Feb 2015,90
"Fitness","Feb",2016,Feb 2016,72
"Fitness","Feb",2017,Feb 2017,91
"Fitness","Feb",2018,Feb 2018,107
"Fitness","Feb",2019,Feb 2019,72
"Fitness","Mar",2013,Mar 2013,43
"Fitness","Mar",2014,Mar 2014,136
"Fitness","Mar",2015,Mar 2015,95
"Fitness","Mar",2016,Mar 2016,59
"Fitness","Mar",2017,Mar 2017,84
"Fitness","Mar",2018,Mar 2018,112
"Fitness","Mar",2019,Mar 2019,85
"Fitness","Apr",2013,Apr 2013,100
"Fitness","Apr",2014,Apr 2014,215
"Fitness","Apr",2015,Apr 2015,117
"Fitness","Apr",2016,Apr 2016,71
"Fitness","Apr",2017,Apr 2017,116
"Fitness","Apr",2018,Apr 2018,49
"Fitness","Apr",2019,Apr 2019,74
"Fitness","May",2013,May 2013,183
"Fitness","May",2014,May 2014,419
"Fitness","May",2015,May 2015,266
"Fitness","May",2016,May 2016,158
"Fitness","May",2017,May 2017,222
"Fitness","May",2018,May 2018,145
"Fitness","May",2019,May 2019,75
"Fitness","Jun",2013,Jun 2013,247
"Fitness","Jun",2014,Jun 2014,419
"Fitness","Jun",2015,Jun 2015,340
"Fitness","Jun",2016,Jun 2016,340
"Fitness","Jun",2017,Jun 2017,368
"Fitness","Jun",2018,Jun 2018,421
"Fitness","Jun",2019,Jun 2019,21
"Fitness","Jul",2013,Jul 2013,293
"Fitness","Jul",2014,Jul 2014,363
"Fitness","Jul",2015,Jul 2015,438
"Fitness","Jul",2016,Jul 2016,442
"Fitness","Jul",2017,Jul 2017,422
"Fitness","Jul",2018,Jul 2018,488
"Fitness","Jul",2019,Jul 2019,4
"Fitness","Aug",2013,Aug 2013,237
"Fitness","Aug",2014,Aug 2014,305
"Fitness","Aug",2015,Aug 2015,403
"Fitness","Aug",2016,Aug 2016,487
"Fitness","Aug",2017,Aug 2017,372
"Fitness","Aug",2018,Aug 2018,486
"Fitness","Aug",2019,Aug 2019,5
"Fitness","Sep",2013,Sep 2013,208
"Fitness","Sep",2014,Sep 2014,210
"Fitness","Sep",2015,Sep 2015,277
"Fitness","Sep",2016,Sep 2016,360
"Fitness","Sep",2017,Sep 2017,225
"Fitness","Sep",2018,Sep 2018,432
"Fitness","Sep",2019,Sep 2019,4
"Fitness","Oct",2013,Oct 2013,341
"Fitness","Oct",2014,Oct 2014,183
"Fitness","Oct",2015,Oct 2015,317
"Fitness","Oct",2016,Oct 2016,272
"Fitness","Oct",2017,Oct 2017,147
"Fitness","Oct",2018,Oct 2018,356
"Fitness","Oct",2019,Oct 2019,4
"Fitness","Nov",2013,Nov 2013,63
"Fitness","Nov",2014,Nov 2014,165
"Fitness","Nov",2015,Nov 2015,90
"Fitness","Nov",2016,Nov 2016,138
"Fitness","Nov",2017,Nov 2017,108
"Fitness","Nov",2018,Nov 2018,110
"Fitness","Nov",2019,Nov 2019,5
"Fitness","Dec",2013,Dec 2013,27
"Fitness","Dec",2014,Dec 2014,139
"Fitness","Dec",2015,Dec 2015,61
"Fitness","Dec",2016,Dec 2016,103
"Fitness","Dec",2017,Dec 2017,95
"Fitness","Dec",2018,Dec 2018,100
"Fitness","Dec",2019,Dec 2019,4
"Fitness",NA,NA,NA,3269
"Food","Jan",2013,Jan 2013,2
"Food","Jan",2014,Jan 2014,8
"Food","Jan",2015,Jan 2015,8
"Food","Jan",2017,Jan 2017,10
"Food","Jan",2018,Jan 2018,3
"Food","Jan",2019,Jan 2019,1
"Food","Feb",2013,Feb 2013,12
"Food","Feb",2014,Feb 2014,11
"Food","Feb",2015,Feb 2015,34
"Food","Feb",2016,Feb 2016,12
"Food","Feb",2017,Feb 2017,11
"Food","Feb",2018,Feb 2018,5
"Food","Mar",2013,Mar 2013,5
"Food","Mar",2014,Mar 2014,5
"Food","Mar",2015,Mar 2015,1
"Food","Mar",2016,Mar 2016,14
"Food","Mar",2017,Mar 2017,3
"Food","Mar",2018,Mar 2018,9
"Food","Apr",2013,Apr 2013,21
"Food","Apr",2014,Apr 2014,27
"Food","Apr",2015,Apr 2015,8
"Food","Apr",2016,Apr 2016,13
"Food","Apr",2017,Apr 2017,15
"Food","Apr",2018,Apr 2018,14
"Food","May",2013,May 2013,20
"Food","May",2014,May 2014,29
"Food","May",2015,May 2015,11
"Food","May",2016,May 2016,16
"Food","May",2017,May 2017,23
"Food","May",2018,May 2018,13
"Food","Jun",2013,Jun 2013,19
"Food","Jun",2014,Jun 2014,46
"Food","Jun",2015,Jun 2015,34
"Food","Jun",2016,Jun 2016,44
"Food","Jun",2017,Jun 2017,41
"Food","Jun",2018,Jun 2018,41
"Food","Jul",2013,Jul 2013,14
"Food","Jul",2014,Jul 2014,59
"Food","Jul",2015,Jul 2015,23
"Food","Jul",2016,Jul 2016,42
"Food","Jul",2017,Jul 2017,63
"Food","Jul",2018,Jul 2018,40
"Food","Aug",2013,Aug 2013,18
"Food","Aug",2014,Aug 2014,68
"Food","Aug",2015,Aug 2015,20
"Food","Aug",2016,Aug 2016,50
"Food","Aug",2017,Aug 2017,62
"Food","Aug",2018,Aug 2018,54
"Food","Sep",2013,Sep 2013,21
"Food","Sep",2014,Sep 2014,47
"Food","Sep",2015,Sep 2015,26
"Food","Sep",2016,Sep 2016,41
"Food","Sep",2017,Sep 2017,56
"Food","Sep",2018,Sep 2018,45
"Food","Oct",2013,Oct 2013,43
"Food","Oct",2014,Oct 2014,39
"Food","Oct",2015,Oct 2015,38
"Food","Oct",2016,Oct 2016,32
"Food","Oct",2017,Oct 2017,40
"Food","Oct",2018,Oct 2018,48
"Food","Nov",2013,Nov 2013,23
"Food","Nov",2014,Nov 2014,22
"Food","Nov",2015,Nov 2015,14
"Food","Nov",2016,Nov 2016,33
"Food","Nov",2017,Nov 2017,19
"Food","Nov",2018,Nov 2018,19
"Food","Dec",2013,Dec 2013,54
"Food","Dec",2014,Dec 2014,6
"Food","Dec",2015,Dec 2015,3
"Food","Dec",2016,Dec 2016,12
"Food","Dec",2017,Dec 2017,5
"Food","Dec",2018,Dec 2018,7
"Food",NA,NA,NA,228
"Forest Park Trust","Apr",2017,Apr 2017,2
"Forest Park Trust","May",2015,May 2015,2
"Forest Park Trust","May",2016,May 2016,5
"Forest Park Trust","May",2017,May 2017,5
"Forest Park Trust","Jun",2015,Jun 2015,3
"Forest Park Trust","Jun",2016,Jun 2016,7
"Forest Park Trust","Jun",2017,Jun 2017,11
"Forest Park Trust","Jul",2015,Jul 2015,11
"Forest Park Trust","Jul",2016,Jul 2016,12
"Forest Park Trust","Jul",2017,Jul 2017,9
"Forest Park Trust","Aug",2015,Aug 2015,5
"Forest Park Trust","Aug",2016,Aug 2016,7
"Forest Park Trust","Aug",2017,Aug 2017,9
"Forest Park Trust","Sep",2015,Sep 2015,1
"Forest Park Trust","Oct",2015,Oct 2015,1
"Forest Park Trust","Oct",2016,Oct 2016,1
"Forest Park Trust","Oct",2017,Oct 2017,1
"Forest Park Trust",NA,NA,NA,8
"Fort Tryon Park Trust","Jan",2013,Jan 2013,9
"Fort Tryon Park Trust","Jan",2014,Jan 2014,6
"Fort Tryon Park Trust","Jan",2015,Jan 2015,15
"Fort Tryon Park Trust","Jan",2016,Jan 2016,15
"Fort Tryon Park Trust","Jan",2017,Jan 2017,16
"Fort Tryon Park Trust","Jan",2018,Jan 2018,14
"Fort Tryon Park Trust","Jan",2019,Jan 2019,14
"Fort Tryon Park Trust","Feb",2013,Feb 2013,12
"Fort Tryon Park Trust","Feb",2014,Feb 2014,6
"Fort Tryon Park Trust","Feb",2015,Feb 2015,13
"Fort Tryon Park Trust","Feb",2016,Feb 2016,15
"Fort Tryon Park Trust","Feb",2017,Feb 2017,16
"Fort Tryon Park Trust","Feb",2018,Feb 2018,12
"Fort Tryon Park Trust","Feb",2019,Feb 2019,12
"Fort Tryon Park Trust","Mar",2013,Mar 2013,15
"Fort Tryon Park Trust","Mar",2014,Mar 2014,7
"Fort Tryon Park Trust","Mar",2015,Mar 2015,13
"Fort Tryon Park Trust","Mar",2016,Mar 2016,18
"Fort Tryon Park Trust","Mar",2017,Mar 2017,17
"Fort Tryon Park Trust","Mar",2018,Mar 2018,14
"Fort Tryon Park Trust","Mar",2019,Mar 2019,13
"Fort Tryon Park Trust","Apr",2013,Apr 2013,14
"Fort Tryon Park Trust","Apr",2014,Apr 2014,7
"Fort Tryon Park Trust","Apr",2015,Apr 2015,17
"Fort Tryon Park Trust","Apr",2016,Apr 2016,20
"Fort Tryon Park Trust","Apr",2017,Apr 2017,21
"Fort Tryon Park Trust","Apr",2018,Apr 2018,12
"Fort Tryon Park Trust","Apr",2019,Apr 2019,13
"Fort Tryon Park Trust","May",2013,May 2013,8
"Fort Tryon Park Trust","May",2014,May 2014,27
"Fort Tryon Park Trust","May",2015,May 2015,21
"Fort Tryon Park Trust","May",2016,May 2016,23
"Fort Tryon Park Trust","May",2017,May 2017,29
"Fort Tryon Park Trust","May",2018,May 2018,15
"Fort Tryon Park Trust","May",2019,May 2019,13
"Fort Tryon Park Trust","Jun",2013,Jun 2013,16
"Fort Tryon Park Trust","Jun",2014,Jun 2014,31
"Fort Tryon Park Trust","Jun",2015,Jun 2015,31
"Fort Tryon Park Trust","Jun",2016,Jun 2016,42
"Fort Tryon Park Trust","Jun",2017,Jun 2017,29
"Fort Tryon Park Trust","Jun",2018,Jun 2018,23
"Fort Tryon Park Trust","Jul",2013,Jul 2013,19
"Fort Tryon Park Trust","Jul",2014,Jul 2014,31
"Fort Tryon Park Trust","Jul",2015,Jul 2015,38
"Fort Tryon Park Trust","Jul",2016,Jul 2016,41
"Fort Tryon Park Trust","Jul",2017,Jul 2017,28
"Fort Tryon Park Trust","Jul",2018,Jul 2018,17
"Fort Tryon Park Trust","Aug",2013,Aug 2013,11
"Fort Tryon Park Trust","Aug",2014,Aug 2014,29
"Fort Tryon Park Trust","Aug",2015,Aug 2015,39
"Fort Tryon Park Trust","Aug",2016,Aug 2016,36
"Fort Tryon Park Trust","Aug",2017,Aug 2017,29
"Fort Tryon Park Trust","Aug",2018,Aug 2018,19
"Fort Tryon Park Trust","Sep",2013,Sep 2013,8
"Fort Tryon Park Trust","Sep",2014,Sep 2014,17
"Fort Tryon Park Trust","Sep",2015,Sep 2015,20
"Fort Tryon Park Trust","Sep",2016,Sep 2016,19
"Fort Tryon Park Trust","Sep",2017,Sep 2017,15
"Fort Tryon Park Trust","Sep",2018,Sep 2018,14
"Fort Tryon Park Trust","Oct",2013,Oct 2013,8
"Fort Tryon Park Trust","Oct",2014,Oct 2014,18
"Fort Tryon Park Trust","Oct",2015,Oct 2015,26
"Fort Tryon Park Trust","Oct",2016,Oct 2016,20
"Fort Tryon Park Trust","Oct",2017,Oct 2017,16
"Fort Tryon Park Trust","Oct",2018,Oct 2018,16
"Fort Tryon Park Trust","Nov",2013,Nov 2013,10
"Fort Tryon Park Trust","Nov",2014,Nov 2014,16
"Fort Tryon Park Trust","Nov",2015,Nov 2015,18
"Fort Tryon Park Trust","Nov",2016,Nov 2016,19
"Fort Tryon Park Trust","Nov",2017,Nov 2017,13
"Fort Tryon Park Trust","Nov",2018,Nov 2018,14
"Fort Tryon Park Trust","Dec",2014,Dec 2014,18
"Fort Tryon Park Trust","Dec",2015,Dec 2015,17
"Fort Tryon Park Trust","Dec",2016,Dec 2016,19
"Fort Tryon Park Trust","Dec",2017,Dec 2017,13
"Fort Tryon Park Trust","Dec",2018,Dec 2018,13
"Fort Tryon Park Trust",NA,NA,NA,326
"Fourth of July","Jun",2013,Jun 2013,1
"Fourth of July","Jun",2014,Jun 2014,2
"Fourth of July","Jun",2015,Jun 2015,2
"Fourth of July","Jun",2016,Jun 2016,4
"Fourth of July","Jun",2017,Jun 2017,3
"Fourth of July","Jun",2018,Jun 2018,4
"Fourth of July","Jul",2013,Jul 2013,5
"Fourth of July","Jul",2014,Jul 2014,8
"Fourth of July","Jul",2015,Jul 2015,8
"Fourth of July","Jul",2016,Jul 2016,10
"Fourth of July","Jul",2017,Jul 2017,16
"Fourth of July","Jul",2018,Jul 2018,9
"Fourth of July","Aug",2013,Aug 2013,3
"Fourth of July","Aug",2017,Aug 2017,4
"Fourth of July","Sep",2017,Sep 2017,5
"Fourth of July",NA,NA,NA,8
"Free Summer Concerts","Mar",2017,Mar 2017,1
"Free Summer Concerts","Apr",2015,Apr 2015,2
"Free Summer Concerts","May",2013,May 2013,26
"Free Summer Concerts","May",2014,May 2014,16
"Free Summer Concerts","May",2015,May 2015,26
"Free Summer Concerts","May",2016,May 2016,32
"Free Summer Concerts","May",2017,May 2017,16
"Free Summer Concerts","May",2018,May 2018,9
"Free Summer Concerts","Jun",2013,Jun 2013,114
"Free Summer Concerts","Jun",2014,Jun 2014,87
"Free Summer Concerts","Jun",2015,Jun 2015,66
"Free Summer Concerts","Jun",2016,Jun 2016,77
"Free Summer Concerts","Jun",2017,Jun 2017,69
"Free Summer Concerts","Jun",2018,Jun 2018,91
"Free Summer Concerts","Jul",2013,Jul 2013,229
"Free Summer Concerts","Jul",2014,Jul 2014,102
"Free Summer Concerts","Jul",2015,Jul 2015,90
"Free Summer Concerts","Jul",2016,Jul 2016,89
"Free Summer Concerts","Jul",2017,Jul 2017,82
"Free Summer Concerts","Jul",2018,Jul 2018,88
"Free Summer Concerts","Aug",2013,Aug 2013,201
"Free Summer Concerts","Aug",2014,Aug 2014,83
"Free Summer Concerts","Aug",2015,Aug 2015,69
"Free Summer Concerts","Aug",2016,Aug 2016,73
"Free Summer Concerts","Aug",2017,Aug 2017,69
"Free Summer Concerts","Aug",2018,Aug 2018,131
"Free Summer Concerts","Sep",2013,Sep 2013,25
"Free Summer Concerts","Sep",2014,Sep 2014,16
"Free Summer Concerts","Sep",2015,Sep 2015,12
"Free Summer Concerts","Sep",2016,Sep 2016,30
"Free Summer Concerts","Sep",2017,Sep 2017,28
"Free Summer Concerts","Sep",2018,Sep 2018,35
"Free Summer Concerts","Oct",2013,Oct 2013,2
"Free Summer Concerts","Oct",2017,Oct 2017,1
"Free Summer Concerts",NA,NA,NA,147
"Free Summer Movies","Apr",2015,Apr 2015,1
"Free Summer Movies","Apr",2016,Apr 2016,1
"Free Summer Movies","Apr",2017,Apr 2017,1
"Free Summer Movies","May",2013,May 2013,3
"Free Summer Movies","May",2014,May 2014,3
"Free Summer Movies","May",2015,May 2015,3
"Free Summer Movies","May",2016,May 2016,46
"Free Summer Movies","May",2017,May 2017,28
"Free Summer Movies","May",2018,May 2018,31
"Free Summer Movies","Jun",2013,Jun 2013,16
"Free Summer Movies","Jun",2014,Jun 2014,17
"Free Summer Movies","Jun",2015,Jun 2015,41
"Free Summer Movies","Jun",2016,Jun 2016,94
"Free Summer Movies","Jun",2017,Jun 2017,89
"Free Summer Movies","Jun",2018,Jun 2018,121
"Free Summer Movies","Jul",2013,Jul 2013,78
"Free Summer Movies","Jul",2014,Jul 2014,68
"Free Summer Movies","Jul",2015,Jul 2015,91
"Free Summer Movies","Jul",2016,Jul 2016,166
"Free Summer Movies","Jul",2017,Jul 2017,186
"Free Summer Movies","Jul",2018,Jul 2018,182
"Free Summer Movies","Aug",2013,Aug 2013,75
"Free Summer Movies","Aug",2014,Aug 2014,88
"Free Summer Movies","Aug",2015,Aug 2015,127
"Free Summer Movies","Aug",2016,Aug 2016,190
"Free Summer Movies","Aug",2017,Aug 2017,207
"Free Summer Movies","Aug",2018,Aug 2018,193
"Free Summer Movies","Sep",2013,Sep 2013,3
"Free Summer Movies","Sep",2014,Sep 2014,5
"Free Summer Movies","Sep",2015,Sep 2015,54
"Free Summer Movies","Sep",2016,Sep 2016,52
"Free Summer Movies","Sep",2017,Sep 2017,93
"Free Summer Movies","Sep",2018,Sep 2018,73
"Free Summer Movies","Oct",2015,Oct 2015,9
"Free Summer Movies","Oct",2016,Oct 2016,1
"Free Summer Movies","Oct",2017,Oct 2017,2
"Free Summer Movies","Oct",2018,Oct 2018,4
"Free Summer Movies",NA,NA,NA,226
"Free Summer Theater","Apr",2015,Apr 2015,3
"Free Summer Theater","Apr",2016,Apr 2016,6
"Free Summer Theater","Apr",2017,Apr 2017,1
"Free Summer Theater","Apr",2018,Apr 2018,3
"Free Summer Theater","May",2013,May 2013,5
"Free Summer Theater","May",2014,May 2014,22
"Free Summer Theater","May",2015,May 2015,18
"Free Summer Theater","May",2016,May 2016,14
"Free Summer Theater","May",2017,May 2017,10
"Free Summer Theater","May",2018,May 2018,5
"Free Summer Theater","Jun",2013,Jun 2013,45
"Free Summer Theater","Jun",2014,Jun 2014,49
"Free Summer Theater","Jun",2015,Jun 2015,64
"Free Summer Theater","Jun",2016,Jun 2016,19
"Free Summer Theater","Jun",2017,Jun 2017,49
"Free Summer Theater","Jun",2018,Jun 2018,23
"Free Summer Theater","Jul",2013,Jul 2013,53
"Free Summer Theater","Jul",2014,Jul 2014,77
"Free Summer Theater","Jul",2015,Jul 2015,91
"Free Summer Theater","Jul",2016,Jul 2016,44
"Free Summer Theater","Jul",2017,Jul 2017,78
"Free Summer Theater","Jul",2018,Jul 2018,51
"Free Summer Theater","Aug",2013,Aug 2013,57
"Free Summer Theater","Aug",2014,Aug 2014,77
"Free Summer Theater","Aug",2015,Aug 2015,61
"Free Summer Theater","Aug",2016,Aug 2016,28
"Free Summer Theater","Aug",2017,Aug 2017,55
"Free Summer Theater","Aug",2018,Aug 2018,36
"Free Summer Theater","Sep",2014,Sep 2014,7
"Free Summer Theater","Sep",2015,Sep 2015,15
"Free Summer Theater","Sep",2016,Sep 2016,15
"Free Summer Theater","Sep",2017,Sep 2017,7
"Free Summer Theater","Sep",2018,Sep 2018,5
"Free Summer Theater","Oct",2015,Oct 2015,5
"Free Summer Theater","Oct",2018,Oct 2018,1
"Free Summer Theater",NA,NA,NA,93
"Freshkills Featured Events","Mar",2013,Mar 2013,1
"Freshkills Featured Events","Mar",2014,Mar 2014,1
"Freshkills Featured Events","Apr",2014,Apr 2014,2
"Freshkills Featured Events","Apr",2015,Apr 2015,2
"Freshkills Featured Events","May",2013,May 2013,2
"Freshkills Featured Events","May",2014,May 2014,3
"Freshkills Featured Events","May",2015,May 2015,3
"Freshkills Featured Events","Jun",2013,Jun 2013,2
"Freshkills Featured Events","Jun",2015,Jun 2015,1
"Freshkills Featured Events","Jul",2013,Jul 2013,2
"Freshkills Featured Events","Aug",2013,Aug 2013,1
"Freshkills Featured Events","Aug",2015,Aug 2015,1
"Freshkills Featured Events","Sep",2013,Sep 2013,1
"Freshkills Featured Events","Sep",2014,Sep 2014,1
"Freshkills Featured Events","Nov",2013,Nov 2013,2
"Freshkills Featured Events","Nov",2016,Nov 2016,1
"Freshkills Featured Events",NA,NA,NA,22
"Freshkills Park","Jan",2018,Jan 2018,3
"Freshkills Park","Mar",2013,Mar 2013,1
"Freshkills Park","Mar",2014,Mar 2014,1
"Freshkills Park","Mar",2016,Mar 2016,1
"Freshkills Park","Mar",2017,Mar 2017,1
"Freshkills Park","Apr",2014,Apr 2014,3
"Freshkills Park","Apr",2015,Apr 2015,2
"Freshkills Park","Apr",2017,Apr 2017,1
"Freshkills Park","Apr",2018,Apr 2018,4
"Freshkills Park","May",2013,May 2013,4
"Freshkills Park","May",2014,May 2014,4
"Freshkills Park","May",2015,May 2015,3
"Freshkills Park","May",2016,May 2016,1
"Freshkills Park","Jun",2013,Jun 2013,2
"Freshkills Park","Jun",2015,Jun 2015,1
"Freshkills Park","Jun",2016,Jun 2016,1
"Freshkills Park","Jun",2017,Jun 2017,1
"Freshkills Park","Jun",2018,Jun 2018,1
"Freshkills Park","Jul",2013,Jul 2013,2
"Freshkills Park","Jul",2018,Jul 2018,1
"Freshkills Park","Aug",2013,Aug 2013,2
"Freshkills Park","Aug",2015,Aug 2015,3
"Freshkills Park","Sep",2013,Sep 2013,1
"Freshkills Park","Sep",2014,Sep 2014,1
"Freshkills Park","Sep",2015,Sep 2015,4
"Freshkills Park","Sep",2016,Sep 2016,3
"Freshkills Park","Sep",2018,Sep 2018,2
"Freshkills Park","Oct",2013,Oct 2013,1
"Freshkills Park","Oct",2015,Oct 2015,4
"Freshkills Park","Oct",2016,Oct 2016,1
"Freshkills Park","Oct",2017,Oct 2017,2
"Freshkills Park","Oct",2018,Oct 2018,1
"Freshkills Park","Nov",2013,Nov 2013,3
"Freshkills Park","Nov",2015,Nov 2015,2
"Freshkills Park","Nov",2016,Nov 2016,2
"Freshkills Park","Nov",2018,Nov 2018,1
"Freshkills Park","Dec",2013,Dec 2013,1
"Freshkills Park",NA,NA,NA,40
"Freshkills Tours","Mar",2014,Mar 2014,1
"Freshkills Tours","Apr",2014,Apr 2014,1
"Freshkills Tours","May",2013,May 2013,4
"Freshkills Tours","May",2014,May 2014,4
"Freshkills Tours","May",2015,May 2015,3
"Freshkills Tours","Jun",2013,Jun 2013,1
"Freshkills Tours","Jul",2013,Jul 2013,2
"Freshkills Tours","Aug",2013,Aug 2013,1
"Freshkills Tours","Sep",2013,Sep 2013,2
"Freshkills Tours","Sep",2014,Sep 2014,1
"Freshkills Tours","Nov",2013,Nov 2013,1
"Freshkills Tours",NA,NA,NA,30
"Games","Jan",2013,Jan 2013,3
"Games","Jan",2014,Jan 2014,3
"Games","Jan",2015,Jan 2015,10
"Games","Jan",2016,Jan 2016,2
"Games","Jan",2017,Jan 2017,1
"Games","Jan",2018,Jan 2018,3
"Games","Feb",2013,Feb 2013,12
"Games","Feb",2014,Feb 2014,29
"Games","Feb",2015,Feb 2015,7
"Games","Feb",2016,Feb 2016,16
"Games","Feb",2017,Feb 2017,16
"Games","Feb",2018,Feb 2018,80
"Games","Mar",2013,Mar 2013,56
"Games","Mar",2014,Mar 2014,31
"Games","Mar",2015,Mar 2015,7
"Games","Mar",2016,Mar 2016,11
"Games","Mar",2017,Mar 2017,3
"Games","Mar",2018,Mar 2018,124
